MTU (CET/CEST),Area,Day-ahead onshore wind (MW),Intraday onshore wind (MW),Actual onshore wind (MW)
19/03/2025 05:00:00 - 19/03/2025 05:15:00,BZN|NL,844,844,554.12
19/03/2025 05:15:00 - 19/03/2025 05:30:00,BZN|NL,828,828,549.9
19/03/2025 05:30:00 - 19/03/2025 05:45:00,BZN|NL,815,815,549.61
19/03/2025 05:45:00 - 19/03/2025 06:00:00,BZN|NL,802,802,543.43
19/03/2025 06:00:00 - 19/03/2025 06:15:00,BZN|NL,786,786,543.2
19/03/2025 06:15:00 - 19/03/2025 06:30:00,BZN|NL,773,773,535.14
19/03/2025 06:30:00 - 19/03/2025 06:45:00,BZN|NL,759,759,516.66
19/03/2025 06:45:00 - 19/03/2025 07:00:00,BZN|NL,748,748,509.11
19/03/2025 07:00:00 - 19/03/2025 07:15:00,BZN|NL,735,735,506.49
19/03/2025 07:15:00 - 19/03/2025 07:30:00,BZN|NL,696,696,483.75
19/03/2025 07:30:00 - 19/03/2025 07:45:00,BZN|NL,637,637,469.89
19/03/2025 07:45:00 - 19/03/2025 08:00:00,BZN|NL,576,576,445.48
19/03/2025 08:00:00 - 19/03/2025 08:15:00,BZN|NL,516,516,433.34
19/03/2025 08:15:00 - 19/03/2025 08:30:00,BZN|NL,462,462,408.3
19/03/2025 08:30:00 - 19/03/2025 08:45:00,BZN|NL,420,420,364.84
19/03/2025 08:45:00 - 19/03/2025 09:00:00,BZN|NL,375,375,315.81
19/03/2025 09:00:00 - 19/03/2025 09:15:00,BZN|NL,329,329,268.52
19/03/2025 09:15:00 - 19/03/2025 09:30:00,BZN|NL,292,292,237.91
19/03/2025 09:30:00 - 19/03/2025 09:45:00,BZN|NL,265,265,219.93
19/03/2025 09:45:00 - 19/03/2025 10:00:00,BZN|NL,240,240,200.62
19/03/2025 10:00:00 - 19/03/2025 10:15:00,BZN|NL,213,213,193.59
19/03/2025 10:15:00 - 19/03/2025 10:30:00,BZN|NL,196,196,190.14
19/03/2025 10:30:00 - 19/03/2025 10:45:00,BZN|NL,189,189,185.41
19/03/2025 10:45:00 - 19/03/2025 11:00:00,BZN|NL,181,181,182.99
19/03/2025 11:00:00 - 19/03/2025 11:15:00,BZN|NL,175,175,185.65
19/03/2025 11:15:00 - 19/03/2025 11:30:00,BZN|NL,168,168,186.92
19/03/2025 11:30:00 - 19/03/2025 11:45:00,BZN|NL,160,160,199.38
19/03/2025 11:45:00 - 19/03/2025 12:00:00,BZN|NL,153,153,213.83
19/03/2025 12:00:00 - 19/03/2025 12:15:00,BZN|NL,146,146,213.46
19/03/2025 12:15:00 - 19/03/2025 12:30:00,BZN|NL,138,138,220.53
19/03/2025 12:30:00 - 19/03/2025 12:45:00,BZN|NL,132,132,230.82
19/03/2025 12:45:00 - 19/03/2025 13:00:00,BZN|NL,124,124,241.25
19/03/2025 13:00:00 - 19/03/2025 13:15:00,BZN|NL,119,119,250.03
19/03/2025 13:15:00 - 19/03/2025 13:30:00,BZN|NL,115,115,259.7
19/03/2025 13:30:00 - 19/03/2025 13:45:00,BZN|NL,119,119,264.7
19/03/2025 13:45:00 - 19/03/2025 14:00:00,BZN|NL,119,119,276.92
19/03/2025 14:00:00 - 19/03/2025 14:15:00,BZN|NL,120,120,302.56
19/03/2025 14:15:00 - 19/03/2025 14:30:00,BZN|NL,124,124,302.22
19/03/2025 14:30:00 - 19/03/2025 14:45:00,BZN|NL,134,134,290.78
19/03/2025 14:45:00 - 19/03/2025 15:00:00,BZN|NL,141,141,275.27
19/03/2025 15:00:00 - 19/03/2025 15:15:00,BZN|NL,147,147,283.84
19/03/2025 15:15:00 - 19/03/2025 15:30:00,BZN|NL,152,152,276.82
19/03/2025 15:30:00 - 19/03/2025 15:45:00,BZN|NL,158,158,271.37
19/03/2025 15:45:00 - 19/03/2025 16:00:00,BZN|NL,164,164,261.15
19/03/2025 16:00:00 - 19/03/2025 16:15:00,BZN|NL,169,169,254.25
19/03/2025 16:15:00 - 19/03/2025 16:30:00,BZN|NL,176,176,238.23
19/03/2025 16:30:00 - 19/03/2025 16:45:00,BZN|NL,185,185,235.86
19/03/2025 16:45:00 - 19/03/2025 17:00:00,BZN|NL,194,194,233.65
19/03/2025 17:00:00 - 19/03/2025 17:15:00,BZN|NL,204,204,230.04
19/03/2025 17:15:00 - 19/03/2025 17:30:00,BZN|NL,220,220,211.87
19/03/2025 17:30:00 - 19/03/2025 17:45:00,BZN|NL,240,240,205.48
19/03/2025 17:45:00 - 19/03/2025 18:00:00,BZN|NL,261,261,195.66
19/03/2025 18:00:00 - 19/03/2025 18:15:00,BZN|NL,282,282,167.36
19/03/2025 18:15:00 - 19/03/2025 18:30:00,BZN|NL,306,306,165.96
19/03/2025 18:30:00 - 19/03/2025 18:45:00,BZN|NL,334,334,173.59
19/03/2025 18:45:00 - 19/03/2025 19:00:00,BZN|NL,362,362,180.13
19/03/2025 19:00:00 - 19/03/2025 19:15:00,BZN|NL,391,391,183.67
19/03/2025 19:15:00 - 19/03/2025 19:30:00,BZN|NL,422,422,188.5
19/03/2025 19:30:00 - 19/03/2025 19:45:00,BZN|NL,450,450,193.36
19/03/2025 19:45:00 - 19/03/2025 20:00:00,BZN|NL,482,482,180.38
19/03/2025 20:00:00 - 19/03/2025 20:15:00,BZN|NL,512,512,164.93
19/03/2025 20:15:00 - 19/03/2025 20:30:00,BZN|NL,545,545,156.29
19/03/2025 20:30:00 - 19/03/2025 20:45:00,BZN|NL,583,583,151.2
19/03/2025 20:45:00 - 19/03/2025 21:00:00,BZN|NL,621,621,147.99
19/03/2025 21:00:00 - 19/03/2025 21:15:00,BZN|NL,658,658,143.5
19/03/2025 21:15:00 - 19/03/2025 21:30:00,BZN|NL,705,705,137.6
19/03/2025 21:30:00 - 19/03/2025 21:45:00,BZN|NL,749,749,142.53
19/03/2025 21:45:00 - 19/03/2025 22:00:00,BZN|NL,794,794,160.42
19/03/2025 22:00:00 - 19/03/2025 22:15:00,BZN|NL,840,840,197.07
19/03/2025 22:15:00 - 19/03/2025 22:30:00,BZN|NL,858,858,235.05
19/03/2025 22:30:00 - 19/03/2025 22:45:00,BZN|NL,848,848,276.01
19/03/2025 22:45:00 - 19/03/2025 23:00:00,BZN|NL,841,841,318.81
19/03/2025 23:00:00 - 19/03/2025 23:15:00,BZN|NL,832,832,348.18
19/03/2025 23:15:00 - 19/03/2025 23:30:00,BZN|NL,823,823,382.28
19/03/2025 23:30:00 - 19/03/2025 23:45:00,BZN|NL,812,812,382.84
19/03/2025 23:45:00 - 20/03/2025 00:00:00,BZN|NL,802,802,368.16
20/03/2025 00:00:00 - 20/03/2025 00:15:00,BZN|NL,785,785,359.79
20/03/2025 00:15:00 - 20/03/2025 00:30:00,BZN|NL,775,775,351.27
20/03/2025 00:30:00 - 20/03/2025 00:45:00,BZN|NL,762,762,313.43
20/03/2025 00:45:00 - 20/03/2025 01:00:00,BZN|NL,751,751,293
20/03/2025 01:00:00 - 20/03/2025 01:15:00,BZN|NL,740,740,298.51
20/03/2025 01:15:00 - 20/03/2025 01:30:00,BZN|NL,735,735,315.75
20/03/2025 01:30:00 - 20/03/2025 01:45:00,BZN|NL,741,741,341.19
20/03/2025 01:45:00 - 20/03/2025 02:00:00,BZN|NL,744,744,341.87
20/03/2025 02:00:00 - 20/03/2025 02:15:00,BZN|NL,748,748,324.74
20/03/2025 02:15:00 - 20/03/2025 02:30:00,BZN|NL,753,753,292.75
20/03/2025 02:30:00 - 20/03/2025 02:45:00,BZN|NL,757,757,288.21
20/03/2025 02:45:00 - 20/03/2025 03:00:00,BZN|NL,760,760,297.64
20/03/2025 03:00:00 - 20/03/2025 03:15:00,BZN|NL,762,762,299.96
20/03/2025 03:15:00 - 20/03/2025 03:30:00,BZN|NL,766,766,296.84
20/03/2025 03:30:00 - 20/03/2025 03:45:00,BZN|NL,769,769,290.79
20/03/2025 03:45:00 - 20/03/2025 04:00:00,BZN|NL,773,773,302.92
20/03/2025 04:00:00 - 20/03/2025 04:15:00,BZN|NL,775,775,307.92
20/03/2025 04:15:00 - 20/03/2025 04:30:00,BZN|NL,769,769,287.85
20/03/2025 04:30:00 - 20/03/2025 04:45:00,BZN|NL,757,757,298.83
20/03/2025 04:45:00 - 20/03/2025 05:00:00,BZN|NL,743,743,313.73
20/03/2025 05:00:00 - 20/03/2025 05:15:00,BZN|NL,730,730,280.31
20/03/2025 05:15:00 - 20/03/2025 05:30:00,BZN|NL,718,718,265.2
20/03/2025 05:30:00 - 20/03/2025 05:45:00,BZN|NL,706,706,278.68
20/03/2025 05:45:00 - 20/03/2025 06:00:00,BZN|NL,694,694,276.72
20/03/2025 06:00:00 - 20/03/2025 06:15:00,BZN|NL,683,683,289.03
20/03/2025 06:15:00 - 20/03/2025 06:30:00,BZN|NL,670,670,305.51
20/03/2025 06:30:00 - 20/03/2025 06:45:00,BZN|NL,658,658,316.17
20/03/2025 06:45:00 - 20/03/2025 07:00:00,BZN|NL,649,649,307.34
20/03/2025 07:00:00 - 20/03/2025 07:15:00,BZN|NL,641,641,285.31
20/03/2025 07:15:00 - 20/03/2025 07:30:00,BZN|NL,612,612,258.33
20/03/2025 07:30:00 - 20/03/2025 07:45:00,BZN|NL,564,564,262.27
20/03/2025 07:45:00 - 20/03/2025 08:00:00,BZN|NL,516,516,246.96
20/03/2025 08:00:00 - 20/03/2025 08:15:00,BZN|NL,470,470,238.81
20/03/2025 08:15:00 - 20/03/2025 08:30:00,BZN|NL,431,431,222.09
20/03/2025 08:30:00 - 20/03/2025 08:45:00,BZN|NL,400,400,209.79
20/03/2025 08:45:00 - 20/03/2025 09:00:00,BZN|NL,369,369,197.28
20/03/2025 09:00:00 - 20/03/2025 09:15:00,BZN|NL,339,339,163.91
20/03/2025 09:15:00 - 20/03/2025 09:30:00,BZN|NL,316,316,153.95
20/03/2025 09:30:00 - 20/03/2025 09:45:00,BZN|NL,299,299,142.43
20/03/2025 09:45:00 - 20/03/2025 10:00:00,BZN|NL,281,281,139.17
20/03/2025 10:00:00 - 20/03/2025 10:15:00,BZN|NL,265,265,121.91
20/03/2025 10:15:00 - 20/03/2025 10:30:00,BZN|NL,248,248,137.52
20/03/2025 10:30:00 - 20/03/2025 10:45:00,BZN|NL,227,227,138.66
20/03/2025 10:45:00 - 20/03/2025 11:00:00,BZN|NL,208,208,138.83
20/03/2025 11:00:00 - 20/03/2025 11:15:00,BZN|NL,188,188,136.03
20/03/2025 11:15:00 - 20/03/2025 11:30:00,BZN|NL,167,167,137.64
20/03/2025 11:30:00 - 20/03/2025 11:45:00,BZN|NL,149,149,138.52
20/03/2025 11:45:00 - 20/03/2025 12:00:00,BZN|NL,130,130,142.16
20/03/2025 12:00:00 - 20/03/2025 12:15:00,BZN|NL,113,113,141.83
20/03/2025 12:15:00 - 20/03/2025 12:30:00,BZN|NL,99,99,139.52
20/03/2025 12:30:00 - 20/03/2025 12:45:00,BZN|NL,85,85,140.08
20/03/2025 12:45:00 - 20/03/2025 13:00:00,BZN|NL,77,77,140.98
20/03/2025 13:00:00 - 20/03/2025 13:15:00,BZN|NL,68,68,140.07
20/03/2025 13:15:00 - 20/03/2025 13:30:00,BZN|NL,62,62,138.3
20/03/2025 13:30:00 - 20/03/2025 13:45:00,BZN|NL,56,56,136.95
20/03/2025 13:45:00 - 20/03/2025 14:00:00,BZN|NL,52,52,137.44
20/03/2025 14:00:00 - 20/03/2025 14:15:00,BZN|NL,47,47,136.88
20/03/2025 14:15:00 - 20/03/2025 14:30:00,BZN|NL,44,44,134.8
20/03/2025 14:30:00 - 20/03/2025 14:45:00,BZN|NL,43,43,135.31
20/03/2025 14:45:00 - 20/03/2025 15:00:00,BZN|NL,41,41,136.8
20/03/2025 15:00:00 - 20/03/2025 15:15:00,BZN|NL,41,41,129.59
20/03/2025 15:15:00 - 20/03/2025 15:30:00,BZN|NL,39,39,132.78
20/03/2025 15:30:00 - 20/03/2025 15:45:00,BZN|NL,37,37,118.85
20/03/2025 15:45:00 - 20/03/2025 16:00:00,BZN|NL,35,35,124.42
20/03/2025 16:00:00 - 20/03/2025 16:15:00,BZN|NL,32,32,117.4
20/03/2025 16:15:00 - 20/03/2025 16:30:00,BZN|NL,30,30,113.54
20/03/2025 16:30:00 - 20/03/2025 16:45:00,BZN|NL,33,33,107.47
20/03/2025 16:45:00 - 20/03/2025 17:00:00,BZN|NL,33,33,110.37
20/03/2025 17:00:00 - 20/03/2025 17:15:00,BZN|NL,33,33,99.02
20/03/2025 17:15:00 - 20/03/2025 17:30:00,BZN|NL,35,35,96.59
20/03/2025 17:30:00 - 20/03/2025 17:45:00,BZN|NL,39,39,96.98
20/03/2025 17:45:00 - 20/03/2025 18:00:00,BZN|NL,41,41,100.42
20/03/2025 18:00:00 - 20/03/2025 18:15:00,BZN|NL,45,45,101.48
20/03/2025 18:15:00 - 20/03/2025 18:30:00,BZN|NL,56,56,105.82
20/03/2025 18:30:00 - 20/03/2025 18:45:00,BZN|NL,75,75,129.71
20/03/2025 18:45:00 - 20/03/2025 19:00:00,BZN|NL,94,94,149.49
20/03/2025 19:00:00 - 20/03/2025 19:15:00,BZN|NL,112,112,159.38
20/03/2025 19:15:00 - 20/03/2025 19:30:00,BZN|NL,128,128,180.28
20/03/2025 19:30:00 - 20/03/2025 19:45:00,BZN|NL,146,146,195.44
20/03/2025 19:45:00 - 20/03/2025 20:00:00,BZN|NL,160,160,206.21
20/03/2025 20:00:00 - 20/03/2025 20:15:00,BZN|NL,176,176,230.26
20/03/2025 20:15:00 - 20/03/2025 20:30:00,BZN|NL,197,197,247.71
20/03/2025 20:30:00 - 20/03/2025 20:45:00,BZN|NL,223,223,263.44
20/03/2025 20:45:00 - 20/03/2025 21:00:00,BZN|NL,251,251,283.28
20/03/2025 21:00:00 - 20/03/2025 21:15:00,BZN|NL,277,277,300.66
20/03/2025 21:15:00 - 20/03/2025 21:30:00,BZN|NL,312,312,342.55
20/03/2025 21:30:00 - 20/03/2025 21:45:00,BZN|NL,357,357,373.66
20/03/2025 21:45:00 - 20/03/2025 22:00:00,BZN|NL,400,400,410.43
20/03/2025 22:00:00 - 20/03/2025 22:15:00,BZN|NL,447,447,453.91
20/03/2025 22:15:00 - 20/03/2025 22:30:00,BZN|NL,470,470,501.15
20/03/2025 22:30:00 - 20/03/2025 22:45:00,BZN|NL,473,473,523.96
20/03/2025 22:45:00 - 20/03/2025 23:00:00,BZN|NL,477,477,553.72
20/03/2025 23:00:00 - 20/03/2025 23:15:00,BZN|NL,481,481,590.07
20/03/2025 23:15:00 - 20/03/2025 23:30:00,BZN|NL,486,486,622.61
20/03/2025 23:30:00 - 20/03/2025 23:45:00,BZN|NL,493,493,617.41
20/03/2025 23:45:00 - 21/03/2025 00:00:00,BZN|NL,500,500,677.99
21/03/2025 00:00:00 - 21/03/2025 00:15:00,BZN|NL,698,698,740.7
21/03/2025 00:15:00 - 21/03/2025 00:30:00,BZN|NL,743,743,750.46
21/03/2025 00:30:00 - 21/03/2025 00:45:00,BZN|NL,789,789,716.29
21/03/2025 00:45:00 - 21/03/2025 01:00:00,BZN|NL,835,835,703.33
21/03/2025 01:00:00 - 21/03/2025 01:15:00,BZN|NL,881,881,718.8
21/03/2025 01:15:00 - 21/03/2025 01:30:00,BZN|NL,914,914,742.4
21/03/2025 01:30:00 - 21/03/2025 01:45:00,BZN|NL,933,933,764.42
21/03/2025 01:45:00 - 21/03/2025 02:00:00,BZN|NL,951,951,765.28
21/03/2025 02:00:00 - 21/03/2025 02:15:00,BZN|NL,968,968,765.2
21/03/2025 02:15:00 - 21/03/2025 02:30:00,BZN|NL,989,989,793.38
21/03/2025 02:30:00 - 21/03/2025 02:45:00,BZN|NL,1007,1007,793.77
21/03/2025 02:45:00 - 21/03/2025 03:00:00,BZN|NL,1025,1025,818.64
21/03/2025 03:00:00 - 21/03/2025 03:15:00,BZN|NL,1047,1047,836.7
21/03/2025 03:15:00 - 21/03/2025 03:30:00,BZN|NL,1066,1066,851.77
21/03/2025 03:30:00 - 21/03/2025 03:45:00,BZN|NL,1089,1089,833.78
21/03/2025 03:45:00 - 21/03/2025 04:00:00,BZN|NL,1108,1108,854.17
21/03/2025 04:00:00 - 21/03/2025 04:15:00,BZN|NL,1129,1129,847.89
21/03/2025 04:15:00 - 21/03/2025 04:30:00,BZN|NL,1156,1156,879.01
21/03/2025 04:30:00 - 21/03/2025 04:45:00,BZN|NL,1190,1190,889.13
21/03/2025 04:45:00 - 21/03/2025 05:00:00,BZN|NL,1225,1225,917.44
21/03/2025 05:00:00 - 21/03/2025 05:15:00,BZN|NL,1261,1261,947.57
21/03/2025 05:15:00 - 21/03/2025 05:30:00,BZN|NL,1296,1296,1008.17
21/03/2025 05:30:00 - 21/03/2025 05:45:00,BZN|NL,1335,1335,1003.47
21/03/2025 05:45:00 - 21/03/2025 06:00:00,BZN|NL,1375,1375,1003.64
21/03/2025 06:00:00 - 21/03/2025 06:15:00,BZN|NL,1414,1414,1039.02
21/03/2025 06:15:00 - 21/03/2025 06:30:00,BZN|NL,1455,1455,1063.51
21/03/2025 06:30:00 - 21/03/2025 06:45:00,BZN|NL,1493,1493,1101.62
21/03/2025 06:45:00 - 21/03/2025 07:00:00,BZN|NL,1534,1534,1213.23
21/03/2025 07:00:00 - 21/03/2025 07:15:00,BZN|NL,1577,1577,1214.06
21/03/2025 07:15:00 - 21/03/2025 07:30:00,BZN|NL,1588,1588,1199.59
21/03/2025 07:30:00 - 21/03/2025 07:45:00,BZN|NL,1568,1568,1201.94
21/03/2025 07:45:00 - 21/03/2025 08:00:00,BZN|NL,1552,1552,1238.59
21/03/2025 08:00:00 - 21/03/2025 08:15:00,BZN|NL,1535,1535,1199.85
21/03/2025 08:15:00 - 21/03/2025 08:30:00,BZN|NL,1521,1521,1147.34
21/03/2025 08:30:00 - 21/03/2025 08:45:00,BZN|NL,1511,1511,1175.16
21/03/2025 08:45:00 - 21/03/2025 09:00:00,BZN|NL,1500,1500,1145.97
21/03/2025 09:00:00 - 21/03/2025 09:15:00,BZN|NL,1492,1492,1077.26
21/03/2025 09:15:00 - 21/03/2025 09:30:00,BZN|NL,1483,1483,976.12
21/03/2025 09:30:00 - 21/03/2025 09:45:00,BZN|NL,1477,1477,870.43
21/03/2025 09:45:00 - 21/03/2025 10:00:00,BZN|NL,1473,1473,801.28
21/03/2025 10:00:00 - 21/03/2025 10:15:00,BZN|NL,1468,1468,778.37
21/03/2025 10:15:00 - 21/03/2025 10:30:00,BZN|NL,1465,1465,805.1
21/03/2025 10:30:00 - 21/03/2025 10:45:00,BZN|NL,1465,1465,854.06
21/03/2025 10:45:00 - 21/03/2025 11:00:00,BZN|NL,1467,1467,893.49
21/03/2025 11:00:00 - 21/03/2025 11:15:00,BZN|NL,1465,1465,924.5
21/03/2025 11:15:00 - 21/03/2025 11:30:00,BZN|NL,1471,1471,981.18
21/03/2025 11:30:00 - 21/03/2025 11:45:00,BZN|NL,1477,1477,985.31
21/03/2025 11:45:00 - 21/03/2025 12:00:00,BZN|NL,1485,1485,1005.21
21/03/2025 12:00:00 - 21/03/2025 12:15:00,BZN|NL,1493,1493,1122.63
21/03/2025 12:15:00 - 21/03/2025 12:30:00,BZN|NL,1501,1501,1210.13
21/03/2025 12:30:00 - 21/03/2025 12:45:00,BZN|NL,1505,1505,1184.1
21/03/2025 12:45:00 - 21/03/2025 13:00:00,BZN|NL,1514,1514,1201.24
21/03/2025 13:00:00 - 21/03/2025 13:15:00,BZN|NL,1523,1523,1257.82
21/03/2025 13:15:00 - 21/03/2025 13:30:00,BZN|NL,1559,1559,1311.11
21/03/2025 13:30:00 - 21/03/2025 13:45:00,BZN|NL,1629,1629,1377.92
21/03/2025 13:45:00 - 21/03/2025 14:00:00,BZN|NL,1700,1700,1505.53
21/03/2025 14:00:00 - 21/03/2025 14:15:00,BZN|NL,1772,1772,1486.95
21/03/2025 14:15:00 - 21/03/2025 14:30:00,BZN|NL,1840,1840,1513.69
21/03/2025 14:30:00 - 21/03/2025 14:45:00,BZN|NL,1908,1908,1596.2
21/03/2025 14:45:00 - 21/03/2025 15:00:00,BZN|NL,1976,1976,1713.39
21/03/2025 15:00:00 - 21/03/2025 15:15:00,BZN|NL,2046,2046,1802.51
21/03/2025 15:15:00 - 21/03/2025 15:30:00,BZN|NL,2116,2116,1799.25
21/03/2025 15:30:00 - 21/03/2025 15:45:00,BZN|NL,2186,2186,1853.51
21/03/2025 15:45:00 - 21/03/2025 16:00:00,BZN|NL,2258,2258,1861.57
21/03/2025 16:00:00 - 21/03/2025 16:15:00,BZN|NL,2328,2328,2003.97
21/03/2025 16:15:00 - 21/03/2025 16:30:00,BZN|NL,2410,2410,1974.88
21/03/2025 16:30:00 - 21/03/2025 16:45:00,BZN|NL,2499,2499,1924.78
21/03/2025 16:45:00 - 21/03/2025 17:00:00,BZN|NL,2588,2588,1928.7
21/03/2025 17:00:00 - 21/03/2025 17:15:00,BZN|NL,2676,2676,1874.97
21/03/2025 17:15:00 - 21/03/2025 17:30:00,BZN|NL,2768,2768,1782.63
21/03/2025 17:30:00 - 21/03/2025 17:45:00,BZN|NL,2857,2857,1722.59
21/03/2025 17:45:00 - 21/03/2025 18:00:00,BZN|NL,2945,2945,1743.39
21/03/2025 18:00:00 - 21/03/2025 18:15:00,BZN|NL,3036,3036,1755.43
21/03/2025 18:15:00 - 21/03/2025 18:30:00,BZN|NL,3119,3119,1756.73
21/03/2025 18:30:00 - 21/03/2025 18:45:00,BZN|NL,3198,3198,1799.56
21/03/2025 18:45:00 - 21/03/2025 19:00:00,BZN|NL,3275,3275,1853.81
21/03/2025 19:00:00 - 21/03/2025 19:15:00,BZN|NL,3351,3351,1869.61
21/03/2025 19:15:00 - 21/03/2025 19:30:00,BZN|NL,3404,3404,1916.43
21/03/2025 19:30:00 - 21/03/2025 19:45:00,BZN|NL,3431,3431,1932.67
21/03/2025 19:45:00 - 21/03/2025 20:00:00,BZN|NL,3459,3459,1931.32
21/03/2025 20:00:00 - 21/03/2025 20:15:00,BZN|NL,3486,3486,1945.93
21/03/2025 20:15:00 - 21/03/2025 20:30:00,BZN|NL,3511,3511,1962.32
21/03/2025 20:30:00 - 21/03/2025 20:45:00,BZN|NL,3533,3533,1978.81
21/03/2025 20:45:00 - 21/03/2025 21:00:00,BZN|NL,3555,3555,1997.53
21/03/2025 21:00:00 - 21/03/2025 21:15:00,BZN|NL,3579,3579,2004.08
21/03/2025 21:15:00 - 21/03/2025 21:30:00,BZN|NL,3597,3597,1984.84
21/03/2025 21:30:00 - 21/03/2025 21:45:00,BZN|NL,3609,3609,1980.95
21/03/2025 21:45:00 - 21/03/2025 22:00:00,BZN|NL,3622,3622,1987.16
21/03/2025 22:00:00 - 21/03/2025 22:15:00,BZN|NL,3638,3638,1983.8
21/03/2025 22:15:00 - 21/03/2025 22:30:00,BZN|NL,3622,3622,1967.99
21/03/2025 22:30:00 - 21/03/2025 22:45:00,BZN|NL,3579,3579,1954.21
21/03/2025 22:45:00 - 21/03/2025 23:00:00,BZN|NL,3535,3535,1976.85
21/03/2025 23:00:00 - 21/03/2025 23:15:00,BZN|NL,3493,3493,1993.5
21/03/2025 23:15:00 - 21/03/2025 23:30:00,BZN|NL,3445,3445,1996.18
21/03/2025 23:30:00 - 21/03/2025 23:45:00,BZN|NL,3394,3394,1958.43
21/03/2025 23:45:00 - 22/03/2025 00:00:00,BZN|NL,3347,3347,1911.69
22/03/2025 00:00:00 - 22/03/2025 00:15:00,BZN|NL,3500,3500,1885.77
22/03/2025 00:15:00 - 22/03/2025 00:30:00,BZN|NL,3483,3483,1859.82
22/03/2025 00:30:00 - 22/03/2025 00:45:00,BZN|NL,3468,3468,1822.2
22/03/2025 00:45:00 - 22/03/2025 01:00:00,BZN|NL,3452,3452,1805.14
22/03/2025 01:00:00 - 22/03/2025 01:15:00,BZN|NL,3437,3437,1808.67
22/03/2025 01:15:00 - 22/03/2025 01:30:00,BZN|NL,3406,3406,1821.96
22/03/2025 01:30:00 - 22/03/2025 01:45:00,BZN|NL,3365,3365,1847.37
22/03/2025 01:45:00 - 22/03/2025 02:00:00,BZN|NL,3323,3323,1870.57
22/03/2025 02:00:00 - 22/03/2025 02:15:00,BZN|NL,3280,3280,1862.94
22/03/2025 02:15:00 - 22/03/2025 02:30:00,BZN|NL,3237,3237,1777.72
22/03/2025 02:30:00 - 22/03/2025 02:45:00,BZN|NL,3194,3194,1687.67
22/03/2025 02:45:00 - 22/03/2025 03:00:00,BZN|NL,3151,3151,1635.01
22/03/2025 03:00:00 - 22/03/2025 03:15:00,BZN|NL,3109,3109,1577.69
22/03/2025 03:15:00 - 22/03/2025 03:30:00,BZN|NL,3067,3067,1548.93
22/03/2025 03:30:00 - 22/03/2025 03:45:00,BZN|NL,3024,3024,1546.37
22/03/2025 03:45:00 - 22/03/2025 04:00:00,BZN|NL,2979,2979,1563.76
22/03/2025 04:00:00 - 22/03/2025 04:15:00,BZN|NL,2938,2938,1586.91
22/03/2025 04:15:00 - 22/03/2025 04:30:00,BZN|NL,2906,2906,1599.21
22/03/2025 04:30:00 - 22/03/2025 04:45:00,BZN|NL,2888,2888,1571.12
22/03/2025 04:45:00 - 22/03/2025 05:00:00,BZN|NL,2870,2870,1508.12
22/03/2025 05:00:00 - 22/03/2025 05:15:00,BZN|NL,2853,2853,1454.6
22/03/2025 05:15:00 - 22/03/2025 05:30:00,BZN|NL,2830,2830,1408.68
22/03/2025 05:30:00 - 22/03/2025 05:45:00,BZN|NL,2806,2806,1371.61
22/03/2025 05:45:00 - 22/03/2025 06:00:00,BZN|NL,2780,2780,1326.26
22/03/2025 06:00:00 - 22/03/2025 06:15:00,BZN|NL,2757,2757,1286.81
22/03/2025 06:15:00 - 22/03/2025 06:30:00,BZN|NL,2732,2732,1254.87
22/03/2025 06:30:00 - 22/03/2025 06:45:00,BZN|NL,2706,2706,1272.38
22/03/2025 06:45:00 - 22/03/2025 07:00:00,BZN|NL,2680,2680,1288.22
22/03/2025 07:00:00 - 22/03/2025 07:15:00,BZN|NL,2653,2653,1263.45
22/03/2025 07:15:00 - 22/03/2025 07:30:00,BZN|NL,2601,2601,1249.28
22/03/2025 07:30:00 - 22/03/2025 07:45:00,BZN|NL,2529,2529,1181.65
22/03/2025 07:45:00 - 22/03/2025 08:00:00,BZN|NL,2454,2454,1240.62
22/03/2025 08:00:00 - 22/03/2025 08:15:00,BZN|NL,2381,2381,1325.88
22/03/2025 08:15:00 - 22/03/2025 08:30:00,BZN|NL,2308,2308,1351.97
22/03/2025 08:30:00 - 22/03/2025 08:45:00,BZN|NL,2239,2239,1355.62
22/03/2025 08:45:00 - 22/03/2025 09:00:00,BZN|NL,2170,2170,1368.2
22/03/2025 09:00:00 - 22/03/2025 09:15:00,BZN|NL,2102,2102,1366.24
22/03/2025 09:15:00 - 22/03/2025 09:30:00,BZN|NL,2033,2033,1282.9
22/03/2025 09:30:00 - 22/03/2025 09:45:00,BZN|NL,1964,1964,1273.59
22/03/2025 09:45:00 - 22/03/2025 10:00:00,BZN|NL,1897,1897,1204.29
22/03/2025 10:00:00 - 22/03/2025 10:15:00,BZN|NL,1828,1828,1216.81
22/03/2025 10:15:00 - 22/03/2025 10:30:00,BZN|NL,1785,1785,1018.39
22/03/2025 10:30:00 - 22/03/2025 10:45:00,BZN|NL,1769,1769,843.78
22/03/2025 10:45:00 - 22/03/2025 11:00:00,BZN|NL,1751,1751,804.35
22/03/2025 11:00:00 - 22/03/2025 11:15:00,BZN|NL,1735,1735,914.69
22/03/2025 11:15:00 - 22/03/2025 11:30:00,BZN|NL,1720,1720,829.28
22/03/2025 11:30:00 - 22/03/2025 11:45:00,BZN|NL,1710,1710,793.89
